ID,Review Date,Location,Hotel/Restaurant name,Review
rn243790131,"Reviewed December 9, 2014 ", Karon,2gether Restaurant,"<U+56E0><U+70BA><U+770B><U+5230>Tripadvisor<U+7684><U+9AD8><U+5EA6><U+8A55><U+50F9><U+624D><U+53BB><U+7684>,<U+6C92><U+60F3><U+5230><U+662F><U+6574><U+8D9F><U+65C5><U+884C><U+4E2D><U+82B1><U+6700><U+591A><U+9322><U+800C><U+4E14><U+6700><U+4E0D><U+503C><U+5F97><U+7684><U+4E00><U+9910>,<U+6211><U+5011><U+9EDE><U+4E86><U+6EFF><U+591A><U+4EBA><U+63A8><U+85A6><U+7684><U+725B><U+6392>,<U+67F4><U+53C8><U+4E7E>,<U+4E0D><U+751C><U+7F8E>,mojito<U+61C9><U+8A72><U+662F><U+88E1><U+9762><U+8868><U+73FE><U+5F97><U+9084><U+7B97><U+53EF><U+4EE5><U+7684>,<U+800C><U+4E14><U+50F9><U+683C><U+4E5F><U+624D>99BHT,<U+6211><U+60F3>Karon<U+6709><U+5927><U+628A><U+7684><U+9910><U+5EF3><U+53EF><U+4EE5><U+9078><U+64C7>,<U+9019><U+9593><U+9910><U+5EF3><U+771F><U+7684><U+4E0D><U+5982><U+8A55><U+50F9><U+7684>,<U+670D><U+52D9><U+751F><U+7684><U+670D><U+52D9><U+666E><U+901A>,<U+4E26><U+4E0D><U+71B1><U+60C5>!More"
rn242915626,"Reviewed December 4, 2014 ", Karon,2gether Restaurant,"Nowadays it is only an average restaurant with extremely high prices compared to other good restaurants in the same town (Karon).
We are totally disappointed since we came here due to the superb evaluations.
We asked for a pizza and for a pasta bolognese. We...More"
rn240985924,"Reviewed November 22, 2014 ", Karon,2gether Restaurant,"its located on the main road, so you will experience the trafic.
Food is nice stuff works perfect. But this is also not a thai place.
Have been there for dinner, we realized that they have international food, like steak, but little selection on thai...More"
rn240168188,"Reviewed November 16, 2014 ", Karon,2gether Restaurant,Being Thailand you don't really know what to expect from the local produce and the fact that I'm Aussie you end up being a bit picky when it comes to good steak but I need not worry the guys at 2gether have managed to make...More
rn240088093,"Reviewed November 16, 2014 ", Karon,2gether Restaurant,"I Have been here 7 times during our last stay in Phuket , All the meals are greate. Last time we went we took taxi for 30 minutes because it was that good, my kids love the play room and the food.
Nice prices, Really...More"
rn239998723,"Reviewed November 15, 2014 ", Karon,2gether Restaurant,"A very varied menu, fair prices and very good portions. Located on the main road to Patong rather then the front beach road."
rn239664740,"Reviewed November 13, 2014 ", Karon,2gether Restaurant,"Very loud location (on the street), meals good but nothing special. We had to pay a drink that we spilled inadvertently.
Staff not realy professionalMore"
rn239450481,"Reviewed November 12, 2014 ", Karon,2gether Restaurant,My wife and I decided to try this restaurant due to the ranking on trip advisor. We read a lot of reviews praising the service and food quality. Our first impressions weren't great. The lady at the door didn't smile or really greet us she...More
rn238569806,"Reviewed November 6, 2014 ", Karon,2gether Restaurant,"Really good place, pizzas were delicious and the restaurant was stylish and cozy. Prices were little bit more expensive than in other local restaurants but still the food was worth it."
rn236900914,"Reviewed October 29, 2014 ", Karon,2gether Restaurant,"Too good to be true! Very pleasant place to visit! Tasty meat, great fish, unbelievable drinks! Do recommend for a couples as well as for a big groups."
rn236302571,"Reviewed October 26, 2014 ", Karon,2gether Restaurant,Been back several nights to my favourite place in Karon. The food is still the best! Had a beeg tenderloin on a plate. Nick also played some of my favourite songs. It was magnificent! Thank you once again 2gether!More
rn234849980,"Reviewed October 17, 2014 ", Karon,2gether Restaurant,"From the moment we got at the door till we left the service and friendliness was just not up to scratch.
We had our baby with us and they wanted to squeeze us in even though the place was not busy. I asked for more...More"
rn234835532,"Reviewed October 17, 2014 ", Karon,2gether Restaurant,"My Family and I were looking for a nice friendly place to eat and have a drink.
Trust me we found it with this place. From the moment we were greeted at the entrance, to the time we left, we had nothing but fantastic service...More"
rn234617907,"Reviewed October 15, 2014 ", Karon,2gether Restaurant,My partner and I had some lovely meals in this restaurant! We tried the Swedish cuisine and the seafood - simply delicious! The new owners are really accommodating and friendly! We would definitely recommend it!
rn233707118,"Reviewed October 10, 2014 ", Karon,2gether Restaurant,"we stop by at this restaurant, we had a nice steak, the size was huge, we really loved the food, price is reasonable and location is quite. I suggest to everybody to have a dinner there."
rn233627483,"Reviewed October 10, 2014 ", Karon,2gether Restaurant,"Best pizza best service I love it I really recommend it everyone should try it.
The live music is good and the location also."
rn233451067,"Reviewed October 9, 2014 ", Karon,2gether Restaurant,"I visited the resturant with friends basicly the best pizza in karon and phuket.
Noi was very helpfull and did an amaizing service.
Good chilled down live music too."
rn231782260,"Reviewed September 30, 2014 ", Karon,2gether Restaurant,"We ordered thai food and it was excellent. The peanut chicken was delicious as was the green curry. Impressive presentations on both. Very good mojitos for 99 baht.
I saw the owner crunching numbers with some of the staff at a table in the back....More"
rn229696149,"Reviewed September 18, 2014 ", Karon,2gether Restaurant,The food and atmosphere is as always good and he has a professional staff there are live quiet music and he can sing and play...this place has captured my hart with their lava cake and good house wine...they also have som e rooms to let...More
rn227245817,"Reviewed September 6, 2014 ", Karon,2gether Restaurant,"I fully recommend this restaurant. Two of our party had the lemon sole and the other had pork fillet. All food was excellently cooked and they had a small range of cocktails for 99 baht, including a very decent mojito. The atmosphere was lovely with...More"
rn224553758,"Reviewed August 26, 2014 ", Karon,2gether Restaurant,"Very nice steaks, very good seafoods,best pizza!!! Very nice service . !!
I has been to this place many times they always give me very good service."
rn219400808,"Reviewed August 4, 2014 ", Karon,2gether Restaurant,"We enjoy going to this restaraunt. The food is a mixture of Swedish & of course, they also have Thai cuisine . The steaks are good & done the way one asks for. Cocktails are also served here. Service is good, wait staff always have...More"
rn217578826,"Reviewed July 26, 2014 ", Karon,2gether Restaurant,Simply great !!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'll come here again. Food and service exceed my expectations..
rn216373172,"Reviewed July 20, 2014 ", Karon,2gether Restaurant,"The food here was nice and they have a few cocktails on offer for 99 bhat :)
The staff were really friendly and there was a guy playing the guitar and singing who was really good!
Not the best food ever but very good and...More"
rn216179522,"Reviewed July 19, 2014 ", Karon,2gether Restaurant,"The food was delicious, service great, hospitality exceptional, more expensive than other places, but well worth it!"
rn215364376,"Reviewed July 14, 2014 ", Karon,2gether Restaurant,We went here just because the ratings were good. At first we didn't even noticed the place 'cause the location is in road intersection. Not the most atmospheric place in Karon..The food was okay and the staff seemed to be bit tired. One time was...More
rn214410075,"Reviewed July 8, 2014 ", Karon,2gether Restaurant,"Most people reviewing 2gether went for steaks, ribs, schnitzels and other European dishes. We like to eat local foods when travelling so we came for Thai food, Besides, the western dishes, while cheaper than back home, are too pricey for our budget and 2gether had...More"
rn214047892,"Reviewed July 7, 2014 ", Karon,2gether Restaurant,We ordered some Thai food for takeaway and were given 50% off the menu price. Service was prompt and the food was very tasty.
rn214033584,"Reviewed July 7, 2014 ", Karon,2gether Restaurant,We visited the restaurant around 4.30 pm when it was absolutely deserted. The restaurant is easy to miss and there is nothing to attract attention; we noticed it because there was a board outside saying that it was rated #1 by Tripadvisor in 2012 --...More
rn203923905,"Reviewed May 3, 2014 ", Karon,2gether Restaurant,you have to eat at this Place or you will miss out on a great meal ..and what ever you pick on the menu you should know that the house wine is excelent and you have to finish Your meal withe the cocolate fondant/cake.the owner...More
rn202578584,"Reviewed April 24, 2014 ", Karon,2gether Restaurant,We went here as recommended on Trip Advisor. It was a bit out of the way to the town centre for us. Staff where very helpful and fish I had was excellent. However for us we did not think it was anything too special quite...More
